question_id,symptom,question,slot,required,priority
590,cold,Do you have fever with this?,unknown,yes,1
591,cold,Is the pain mild,unknown,yes,1
592,cold,moderate,unknown,yes,1
593,cold,or severe?,unknown,yes,1
594,fatigue,Is the pain mild,unknown,yes,1
595,fatigue,moderate,unknown,yes,1
596,fatigue,or severe?,unknown,yes,1
597,fatigue,When did it start?,unknown,yes,1
598,fatigue,Do you have fever with this?,unknown,yes,1
599,chest_pain,How long have you had this symptom?,unknown,yes,1
600,chest_pain,Do you have fever with this?,unknown,yes,1
601,chest_pain,Any recent travel?,unknown,yes,1
602,vomiting,When did it start?,unknown,yes,1
603,vomiting,Is the pain mild,unknown,yes,1
604,vomiting,moderate,unknown,yes,1
605,vomiting,or severe?,unknown,yes,1
606,body_pain,Any recent travel?,unknown,yes,1
607,body_pain,When did it start?,unknown,yes,1
608,body_pain,Do you have fever with this?,unknown,yes,1
609,body_pain,Are symptoms getting worse?,unknown,yes,1
610,body_pain,Is the pain mild,unknown,yes,1
611,body_pain,moderate,unknown,yes,1
612,body_pain,or severe?,unknown,yes,1
613,swelling,Any recent travel?,unknown,yes,1
614,swelling,How long have you had this symptom?,unknown,yes,1
615,swelling,Are symptoms getting worse?,unknown,yes,1
616,redness,Is the pain mild,unknown,yes,1
617,redness,moderate,unknown,yes,1
618,redness,or severe?,unknown,yes,1
619,redness,Are symptoms getting worse?,unknown,yes,1
620,redness,When did it start?,unknown,yes,1
621,redness,Do you have fever with this?,unknown,yes,1
622,nasal_congestion,Any recent travel?,unknown,yes,1
623,nasal_congestion,How long have you had this symptom?,unknown,yes,1
624,nasal_congestion,Any known allergies?,unknown,yes,1
625,nasal_congestion,Is the pain mild,unknown,yes,1
626,nasal_congestion,moderate,unknown,yes,1
627,nasal_congestion,or severe?,unknown,yes,1
628,nasal_congestion,When did it start?,unknown,yes,1
629,nasal_congestion,Is the pain mild,unknown,yes,1
630,nasal_congestion,moderate,unknown,yes,1
631,nasal_congestion,or severe?,unknown,yes,1
632,nasal_congestion,Any recent travel?,unknown,yes,1
633,nasal_congestion,Do you have fever with this?,unknown,yes,1
634,nasal_congestion,How long have you had this symptom?,unknown,yes,1
635,nasal_congestion,Any known allergies?,unknown,yes,1
636,cough,Do you have fever with this?,unknown,yes,1
637,cough,When did it start?,unknown,yes,1
638,sneezing,Any recent travel?,unknown,yes,1
639,sneezing,Is the pain mild,unknown,yes,1
640,sneezing,moderate,unknown,yes,1
641,sneezing,or severe?,unknown,yes,1
642,rash,Are symptoms getting worse?,unknown,yes,1
643,rash,Any recent travel?,unknown,yes,1
644,vomiting,When did it start?,unknown,yes,1
645,vomiting,Any known allergies?,unknown,yes,1
646,nausea,How long have you had this symptom?,unknown,yes,1
647,nausea,Do you have fever with this?,unknown,yes,1
648,nausea,Is the pain mild,unknown,yes,1
649,nausea,moderate,unknown,yes,1
650,nausea,or severe?,unknown,yes,1
651,nausea,Any known allergies?,unknown,yes,1
652,nausea,Any recent travel?,unknown,yes,1
653,redness,Are symptoms getting worse?,unknown,yes,1
654,redness,Is the pain mild,unknown,yes,1
655,redness,moderate,unknown,yes,1
656,redness,or severe?,unknown,yes,1
657,redness,When did it start?,unknown,yes,1
658,redness,Do you have fever with this?,unknown,yes,1
659,fever,When did it start?,unknown,yes,1
660,fever,How long have you had this symptom?,unknown,yes,1
661,fatigue,Any known allergies?,unknown,yes,1
662,fatigue,Are symptoms getting worse?,unknown,yes,1
663,fatigue,Do you have fever with this?,unknown,yes,1
664,headache,Are symptoms getting worse?,unknown,yes,1
665,burning_sensation,Are symptoms getting worse?,unknown,yes,1
666,burning_sensation,How long have you had this symptom?,unknown,yes,1
667,burning_sensation,Is the pain mild,unknown,yes,1
668,burning_sensation,moderate,unknown,yes,1
669,burning_sensation,or severe?,unknown,yes,1
670,stomach_pain,Any known allergies?,unknown,yes,1
671,stomach_pain,Any recent travel?,unknown,yes,1
672,stomach_pain,How long have you had this symptom?,unknown,yes,1
673,stomach_pain,Is the pain mild,unknown,yes,1
674,stomach_pain,moderate,unknown,yes,1
675,stomach_pain,or severe?,unknown,yes,1
676,stomach_pain,Do you have fever with this?,unknown,yes,1
677,sneezing,How long have you had this symptom?,unknown,yes,1
678,sneezing,Any recent travel?,unknown,yes,1
679,sneezing,Any known allergies?,unknown,yes,1
680,sneezing,Do you have fever with this?,unknown,yes,1
681,sneezing,When did it start?,unknown,yes,1
682,nasal_congestion,Any recent travel?,unknown,yes,1
683,nasal_congestion,Is the pain mild,unknown,yes,1
684,nasal_congestion,moderate,unknown,yes,1
685,nasal_congestion,or severe?,unknown,yes,1
686,nasal_congestion,Any known allergies?,unknown,yes,1
687,nasal_congestion,Do you have fever with this?,unknown,yes,1
688,rash,How long have you had this symptom?,unknown,yes,1
689,rash,When did it start?,unknown,yes,1
690,rash,Is the pain mild,unknown,yes,1
691,rash,moderate,unknown,yes,1
692,rash,or severe?,unknown,yes,1
693,stomach_pain,Is the pain mild,unknown,yes,1
694,stomach_pain,moderate,unknown,yes,1
695,stomach_pain,or severe?,unknown,yes,1
696,stomach_pain,How long have you had this symptom?,unknown,yes,1
697,dizziness,Any known allergies?,unknown,yes,1
698,dizziness,How long have you had this symptom?,unknown,yes,1
699,itching,Is the pain mild,unknown,yes,1
700,itching,moderate,unknown,yes,1
701,itching,or severe?,unknown,yes,1
702,itching,Any known allergies?,unknown,yes,1
703,itching,Are symptoms getting worse?,unknown,yes,1
704,itching,When did it start?,unknown,yes,1
705,itching,Are symptoms getting worse?,unknown,yes,1
706,itching,Is the pain mild,unknown,yes,1
707,itching,moderate,unknown,yes,1
708,itching,or severe?,unknown,yes,1
709,dizziness,Any known allergies?,unknown,yes,1
710,dizziness,How long have you had this symptom?,unknown,yes,1
711,dizziness,Any recent travel?,unknown,yes,1
712,dizziness,Are symptoms getting worse?,unknown,yes,1
713,sore_throat,Any recent travel?,unknown,yes,1
714,sore_throat,Is the pain mild,unknown,yes,1
715,sore_throat,moderate,unknown,yes,1
716,sore_throat,or severe?,unknown,yes,1
717,cough,Is the pain mild,unknown,yes,1
718,cough,moderate,unknown,yes,1
719,cough,or severe?,unknown,yes,1
720,cough,How long have you had this symptom?,unknown,yes,1
721,rash,Do you have fever with this?,unknown,yes,1
722,rash,When did it start?,unknown,yes,1
723,rash,Any recent travel?,unknown,yes,1
724,vomiting,Are symptoms getting worse?,unknown,yes,1
725,vomiting,Any known allergies?,unknown,yes,1
726,vomiting,How long have you had this symptom?,unknown,yes,1
727,weakness,Do you have fever with this?,unknown,yes,1
728,weakness,When did it start?,unknown,yes,1
729,weakness,Any known allergies?,unknown,yes,1
730,swelling,How long have you had this symptom?,unknown,yes,1
731,swelling,Any known allergies?,unknown,yes,1
732,swelling,When did it start?,unknown,yes,1
733,swelling,Is the pain mild,unknown,yes,1
734,swelling,moderate,unknown,yes,1
735,swelling,or severe?,unknown,yes,1
736,fatigue,When did it start?,unknown,yes,1
737,fatigue,Is the pain mild,unknown,yes,1
738,fatigue,moderate,unknown,yes,1
739,fatigue,or severe?,unknown,yes,1
740,fatigue,Any recent travel?,unknown,yes,1
741,fatigue,Any known allergies?,unknown,yes,1
742,fatigue,Do you have fever with this?,unknown,yes,1
743,itching,Any known allergies?,unknown,yes,1
744,itching,Any recent travel?,unknown,yes,1
745,itching,Is the pain mild,unknown,yes,1
746,itching,moderate,unknown,yes,1
747,itching,or severe?,unknown,yes,1
748,itching,Do you have fever with this?,unknown,yes,1
749,shortness_of_breath,Is the pain mild,unknown,yes,1
750,shortness_of_breath,moderate,unknown,yes,1
751,shortness_of_breath,or severe?,unknown,yes,1
752,shortness_of_breath,Are symptoms getting worse?,unknown,yes,1
753,diarrhea,How long have you had this symptom?,unknown,yes,1
754,diarrhea,Any recent travel?,unknown,yes,1
755,diarrhea,Is the pain mild,unknown,yes,1
756,diarrhea,moderate,unknown,yes,1
757,diarrhea,or severe?,unknown,yes,1
758,diarrhea,Any known allergies?,unknown,yes,1
759,fatigue,Is the pain mild,unknown,yes,1
760,fatigue,moderate,unknown,yes,1
761,fatigue,or severe?,unknown,yes,1
762,fatigue,When did it start?,unknown,yes,1
763,fever,Are symptoms getting worse?,unknown,yes,1
764,fever,Any recent travel?,unknown,yes,1
765,dizziness,Do you have fever with this?,unknown,yes,1
766,dizziness,How long have you had this symptom?,unknown,yes,1
767,dizziness,Are symptoms getting worse?,unknown,yes,1
768,dizziness,Any recent travel?,unknown,yes,1
769,runny_nose,Any known allergies?,unknown,yes,1
770,runny_nose,Are symptoms getting worse?,unknown,yes,1
771,runny_nose,How long have you had this symptom?,unknown,yes,1
772,runny_nose,When did it start?,unknown,yes,1
773,nausea,Is the pain mild,unknown,yes,1
774,nausea,moderate,unknown,yes,1
775,nausea,or severe?,unknown,yes,1
776,nausea,Any known allergies?,unknown,yes,1
777,nausea,Are symptoms getting worse?,unknown,yes,1
778,shortness_of_breath,Are symptoms getting worse?,unknown,yes,1
779,shortness_of_breath,When did it start?,unknown,yes,1
780,shortness_of_breath,Do you have fever with this?,unknown,yes,1
781,swelling,Is the pain mild,unknown,yes,1
782,swelling,moderate,unknown,yes,1
783,swelling,or severe?,unknown,yes,1
784,swelling,Do you have fever with this?,unknown,yes,1
785,swelling,Are symptoms getting worse?,unknown,yes,1
786,swelling,Any recent travel?,unknown,yes,1
787,swelling,Any known allergies?,unknown,yes,1
788,runny_nose,Is the pain mild,unknown,yes,1
789,runny_nose,moderate,unknown,yes,1
790,runny_nose,or severe?,unknown,yes,1
791,runny_nose,Are symptoms getting worse?,unknown,yes,1
792,runny_nose,Any known allergies?,unknown,yes,1
793,runny_nose,Any recent travel?,unknown,yes,1
794,itching,Do you have fever with this?,unknown,yes,1
795,itching,How long have you had this symptom?,unknown,yes,1
796,itching,Any recent travel?,unknown,yes,1
797,itching,Is the pain mild,unknown,yes,1
798,itching,moderate,unknown,yes,1
799,itching,or severe?,unknown,yes,1
800,swelling,Is the pain mild,unknown,yes,1
801,swelling,moderate,unknown,yes,1
802,swelling,or severe?,unknown,yes,1
803,swelling,Are symptoms getting worse?,unknown,yes,1
804,swelling,Any recent travel?,unknown,yes,1
805,body_pain,Are symptoms getting worse?,unknown,yes,1
806,body_pain,Is the pain mild,unknown,yes,1
807,body_pain,moderate,unknown,yes,1
808,body_pain,or severe?,unknown,yes,1
809,body_pain,How long have you had this symptom?,unknown,yes,1
810,body_pain,Any recent travel?,unknown,yes,1
811,body_pain,Any known allergies?,unknown,yes,1
812,nasal_congestion,Any recent travel?,unknown,yes,1
813,nasal_congestion,Are symptoms getting worse?,unknown,yes,1
814,nasal_congestion,Do you have fever with this?,unknown,yes,1
815,nasal_congestion,When did it start?,unknown,yes,1
816,vomiting,Any known allergies?,unknown,yes,1
817,diarrhea,Are symptoms getting worse?,unknown,yes,1
818,diarrhea,Any recent travel?,unknown,yes,1
819,diarrhea,Do you have fever with this?,unknown,yes,1
820,nasal_congestion,Do you have fever with this?,unknown,yes,1
821,nasal_congestion,When did it start?,unknown,yes,1
822,nasal_congestion,Any known allergies?,unknown,yes,1
823,fever,Do you have fever with this?,unknown,yes,1
824,fever,Is the pain mild,unknown,yes,1
825,fever,moderate,unknown,yes,1
826,fever,or severe?,unknown,yes,1
827,fever,How long have you had this symptom?,unknown,yes,1
828,fatigue,Are symptoms getting worse?,unknown,yes,1
829,fatigue,Do you have fever with this?,unknown,yes,1
830,fatigue,Any known allergies?,unknown,yes,1
831,fatigue,How long have you had this symptom?,unknown,yes,1
832,vomiting,Do you have fever with this?,unknown,yes,1
833,vomiting,Are symptoms getting worse?,unknown,yes,1
834,vomiting,Is the pain mild,unknown,yes,1
835,vomiting,moderate,unknown,yes,1
836,vomiting,or severe?,unknown,yes,1
837,itching,When did it start?,unknown,yes,1
838,itching,Do you have fever with this?,unknown,yes,1
839,fatigue,Any known allergies?,unknown,yes,1
840,fatigue,Do you have fever with this?,unknown,yes,1
841,fatigue,Are symptoms getting worse?,unknown,yes,1
842,fatigue,When did it start?,unknown,yes,1
843,sneezing,Any recent travel?,unknown,yes,1
844,redness,When did it start?,unknown,yes,1
845,redness,How long have you had this symptom?,unknown,yes,1
846,redness,Any recent travel?,unknown,yes,1
847,joint_pain,Do you have fever with this?,unknown,yes,1
848,joint_pain,Any known allergies?,unknown,yes,1
849,joint_pain,When did it start?,unknown,yes,1
850,chest_pain,Any known allergies?,unknown,yes,1
851,chest_pain,How long have you had this symptom?,unknown,yes,1
852,headache,Any recent travel?,unknown,yes,1
853,headache,Are symptoms getting worse?,unknown,yes,1
854,headache,Do you have fever with this?,unknown,yes,1
855,headache,Are symptoms getting worse?,unknown,yes,1
856,headache,When did it start?,unknown,yes,1
857,nasal_congestion,Any recent travel?,unknown,yes,1
858,nasal_congestion,Is the pain mild,unknown,yes,1
859,nasal_congestion,moderate,unknown,yes,1
860,nasal_congestion,or severe?,unknown,yes,1
861,vomiting,How long have you had this symptom?,unknown,yes,1
862,vomiting,Any recent travel?,unknown,yes,1
863,chest_pain,Are symptoms getting worse?,unknown,yes,1
864,chest_pain,Any recent travel?,unknown,yes,1
865,chest_pain,Do you have fever with this?,unknown,yes,1
866,chest_pain,When did it start?,unknown,yes,1
867,joint_pain,Any recent travel?,unknown,yes,1
868,joint_pain,How long have you had this symptom?,unknown,yes,1
869,joint_pain,Are symptoms getting worse?,unknown,yes,1
870,itching,Are symptoms getting worse?,unknown,yes,1
871,itching,How long have you had this symptom?,unknown,yes,1
872,itching,When did it start?,unknown,yes,1
873,itching,Do you have fever with this?,unknown,yes,1
874,itching,Is the pain mild,unknown,yes,1
875,itching,moderate,unknown,yes,1
876,itching,or severe?,unknown,yes,1
877,runny_nose,When did it start?,unknown,yes,1
878,runny_nose,Are symptoms getting worse?,unknown,yes,1
879,runny_nose,Any recent travel?,unknown,yes,1
880,sore_throat,Are symptoms getting worse?,unknown,yes,1
881,sore_throat,Is the pain mild,unknown,yes,1
882,sore_throat,moderate,unknown,yes,1
883,sore_throat,or severe?,unknown,yes,1
884,sore_throat,Do you have fever with this?,unknown,yes,1
885,sore_throat,How long have you had this symptom?,unknown,yes,1
886,sore_throat,When did it start?,unknown,yes,1
887,stomach_pain,Is the pain mild,unknown,yes,1
888,stomach_pain,moderate,unknown,yes,1
889,stomach_pain,or severe?,unknown,yes,1
890,stomach_pain,How long have you had this symptom?,unknown,yes,1
891,stomach_pain,When did it start?,unknown,yes,1
892,cough,Do you have fever with this?,unknown,yes,1
893,cough,Any known allergies?,unknown,yes,1
894,cough,When did it start?,unknown,yes,1
895,cough,Are symptoms getting worse?,unknown,yes,1
896,redness,Do you have fever with this?,unknown,yes,1
897,redness,Is the pain mild,unknown,yes,1
898,redness,moderate,unknown,yes,1
899,redness,or severe?,unknown,yes,1
900,cold,Any known allergies?,unknown,yes,1
901,cold,Do you have fever with this?,unknown,yes,1
902,cold,Any recent travel?,unknown,yes,1
903,cold,When did it start?,unknown,yes,1
904,body_pain,Are symptoms getting worse?,unknown,yes,1
905,body_pain,How long have you had this symptom?,unknown,yes,1
906,body_pain,When did it start?,unknown,yes,1
907,headache,Any recent travel?,unknown,yes,1
908,headache,Any known allergies?,unknown,yes,1
909,headache,Do you have fever with this?,unknown,yes,1
910,headache,Is the pain mild,unknown,yes,1
911,headache,moderate,unknown,yes,1
912,headache,or severe?,unknown,yes,1
913,headache,How long have you had this symptom?,unknown,yes,1
914,nausea,Do you have fever with this?,unknown,yes,1
915,nausea,When did it start?,unknown,yes,1
916,cold,Any recent travel?,unknown,yes,1
917,cold,How long have you had this symptom?,unknown,yes,1
918,runny_nose,Any known allergies?,unknown,yes,1
919,runny_nose,Do you have fever with this?,unknown,yes,1
920,runny_nose,When did it start?,unknown,yes,1
921,runny_nose,Are symptoms getting worse?,unknown,yes,1
922,runny_nose,Any recent travel?,unknown,yes,1
923,headache,How long have you had this symptom?,unknown,yes,1
924,headache,When did it start?,unknown,yes,1
925,swelling,Is the pain mild,unknown,yes,1
926,swelling,moderate,unknown,yes,1
927,swelling,or severe?,unknown,yes,1
928,swelling,Any known allergies?,unknown,yes,1
929,swelling,Do you have fever with this?,unknown,yes,1
930,swelling,How long have you had this symptom?,unknown,yes,1
